0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
19.625000, 9.812500
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
98.125000, 98.125000
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
176.625000, 186.437500
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 274.750000
264.937500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 353.250000
343.437500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
421.937500, 412.125000
